conversation_id,speaker_id,start_time,end_time,text,outcome
2026_20,1,682,700,"Right on, brother. Thank you so much. Orders being whipped up together, man. I'm glad this turned out to be not a weird little psychopath call on both ends, for that matter.",sale
2026_20,0,700,718,"And if it wasn't for this guy, we probably didn't make this deal happen. So we need to thank whoever did it. Thank you Ã¢â‚¬â€ somebody trying to ruin our deal. I'm not sure if they were trying to be a hater or not, but I told them that I thought they were Ã¢â‚¬â€ you know what Ã¢â‚¬â€ but, dude, I'll tell you man, the amount of salespeople that get on here thinking that I'm wasting people's time Ã¢â‚¬â€ dude, I'm just working here, I'm just hustling trying to make my day.",sale
2026_20,1,718,730,And I'll keep you guys Ã¢â‚¬â€ every time I have a Toyota I'll give you guys the first call.,sale
2026_20,0,730,735,"Okay, if I have a Toyota I'll just give you guys the first call.",sale
2026_20,1,735,745,"Absolutely, dude. I love stuff like this. This is right up my alley, dude. And I'm going to knock heads off every time on price.",sale
2026_20,0,745,748,"I love it. I love it. Okay, cool.",sale
2026_20,1,748,756,"You're probably going to get some follows on TikTok, my man. I appreciate it, brother. I'm fixing to text your buyer order right now.",sale
2026_20,0,756,760,"Okay, sounds good. Thank you. Thank you.",sale
2026_21,1,0,5,This is Robert. May I help you?,sale
2026_21,0,5,10,"Robert, hey. I was just seeing if you guys had a car available.",sale
2026_21,1,10,12,Which one?,sale
2026_21,0,12,18,I have a stock number whenever you're ready. Go ahead. It's 244510.,sale
2026_21,1,18,25,"That is here. Okay, so question for you Ã¢â‚¬â€ first question Ã¢â‚¬â€ this has demo savings on it, but every single car has demo savings on it. So I'm trying to get Ã¢â‚¬â€ be confused. You just have 55 demos?",sale
2026_21,0,25,35,"No, this one is not a demo. So can I still get the demo savings because I found it? You know, it's like finders keepers, losers weepers.",sale
2026_21,1,35,38,"No, no. Sorry.",sale
2026_21,0,38,42,Okay. What's the deal on this one then?,sale
2026_21,1,42,82,"So we don't really control our website, actually Ã¢â‚¬â€ believe it or not, Cadillac for the most part does. And it sounds like a glitch that I need to go tell the bosses about because it's messed up again. Well, you know, this happens quite often. It's like one of those things Ã¢â‚¬â€ when you see a website price that's messed up, it's like, 'I guess we got to honor it.' Shucks. Yeah, it would be hard for me to give a $500 discount on a brand new vehicle when there's only like $3,000 markup in it.",sale
2026_21,0,82,115,"Yeah. So when it's a Ã¢â‚¬â€ so those ones that you see that actually do have miles Ã¢â‚¬â€ what happens is we put those vehicles in the laner service. So what does that mean? You have a Cadillac and you bring it in for service Ã¢â‚¬â€ well, it's going to be here for however long and you need something to drive. We give you a laner vehicle to drive. That's what those vehicles are. So when we have one of those, GM kicks us back a certain amount of money depending on time it was in laner service and how many miles are on it. They kick us back money for it and we just pass that along to the customer, because it doesn't behoove us to not give it to the customer Ã¢â‚¬â€ there's a fine line between how many vehicles we have here to sell that were laners and how many we can actually have in our laner fleet.",sale
2026_21,1,115,122,"Okay, yeah. I appreciate Ã¢â‚¬â€ that's why we just pass it on.",sale
2026_21,0,122,155,"You know, I was in the circus for a few years so I like walking fine lines. Really? What I'm just trying to do Ã¢â‚¬â€ I mean, if you're saying it's MSRP, there are better deals out there than MSRP for sure. I called you guys because I saw the $6,500 discount plus your rebates and I was like, 'Oh okay, I like that kind of dealership Ã¢â‚¬â€ make my life easy with the rebates.' You can get up to like $10K off. I know the redesign is coming out any minute, so I figured maybe you guys were just trying to get rid of them because you guys had 55 of them.",sale
2026_21,1,155,188,"Yeah, actually Ã¢â‚¬â€ so the 2024 model, production is over, they're not building anymore. But we're not projected to get any of the new body style until hopefully late January, early February Ã¢â‚¬â€ hopefully. Originally we were supposed to get them in August, then they pushed it to October, now they're telling us first quarter, which typically means mid to late February.",sale
2026_21,0,188,198,"Okay, so you're saying there's a premium on these days?",sale
2026_21,1,198,215,"Oh, no, not at all. I mean, I would say by probably a week before Christmas we'll be out of Escalades and then we won't have any until we can get the '25s in.",sale
2026_21,0,215,235,"Okay, well the good news is I'm trying to buy one but I'm looking for a deal, because I want to pay MSRP Ã¢â‚¬â€ I'll just wait for the 2025. So I figured this is the perfect time to buy the '24. So I was hoping that we could talk together, work some numbers out, and get a deal. It's disappointing that you guys aren't going to honor the price on the website, but what can you do then?",sale
2026_21,1,235,255,"So if you want to go with a new one with no miles, that one MSRP is $113,955. I would give it to you at my cost, which is $109,889. And that's plus rebates, right? So if I get Conquest, I get Costco Ã¢â‚¬â€ I can get both those two, is that right?",sale
2026_21,0,255,260,Correct. Plus rebate. Okay.,sale
2026_21,1,260,270,"Then do you guys have any add Ã¢â‚¬â€ you know what, we're one of only two Cadillac dealerships in the Metroplex that don't do that.",sale
2026_21,0,270,275,"Okay. So the add-on fees typically range from about $1,000 to $2,500 bucks depending Ã¢â‚¬â€ yeah, absolutely.",sale
2026_21,1,275,285,"Okay, so you guys aren't doing that. And then is there anything else that you worry about? Any other fees? Anything else, or just the $109,889 plus rebates plus tax, title, and license?",sale
2026_21,0,285,292,"Plus tax, title, license. It doesn't matter from paying cash, finance Ã¢â‚¬â€ all that stuff?",sale
2026_21,1,292,295,"Nope, doesn't matter.",sale
2026_21,0,295,305,"Okay. And you're sure you can't do that $6,500? Get their M455? Not on that one. Is that the color combination you're looking for?",sale
2026_21,1,305,310,"The one I was hoping for. I mean, yeah. I mean if you want to Ã¢â‚¬â€ like I said, we're looking at a few different dealerships around town. We're in Fort Worth, so we'd like to get business done in town, call it a day.",sale
2026_21,0,310,330,"But yeah, I mean, if you want to Ã¢â‚¬â€ I mean, if you guys can't honor that price Ã¢â‚¬â€ like I said, I know I've been seeing discounts around $3,000 to $4,000 on most of them. It's pretty consistent, plus rebates with no add-ons. Right. But yeah, I called you guys because I was like, 'Oh, this dealership likes to make things simple.' But if you guys can't honor that Ã¢â‚¬â€ who am I speaking with?",sale
2026_21,1,330,335,My name's Tommy.,sale
2026_21,0,335,340,What's your last name?,sale
2026_21,1,340,346,Tom Makula. M-I-K-U-L-A. And phone number. And what part of the world are you calling from?,sale
2026_21,0,346,348,I'm in Fort Worth.,sale
2026_21,1,348,360,Okay. Let me do some digging. I doubt they will do it but I'll give it a shot.,sale
2026_21,0,360,365,Yeah. Can you also confirm the rebates too? I just want to confirm because I'd qualify for Conquest and Costco.,sale
2026_21,1,365,370,"Yep. Awesome. That'd be great. Yep, I'll dig into it.",sale
2026_21,0,370,373,"Okay, sounds good. All right. Okay, sounds good. Bye-bye.",sale
2026_21,1,373,380,"This is Tommy. Tommy, Robert Ã¢â‚¬â€ Jameswood Cadillac. Hey, man, how's it going?",sale
2026_21,0,380,383,You're going to be doing pretty good. What do you got?,sale
2026_21,1,383,390,"We'll honor it. It's our mistake Ã¢â‚¬â€ actually, it's not our mistake, it's Cadillac's mistake. But we'll honor it.",sale
2026_21,0,390,395,"Okay. So $6,500 off plus the rebates. Now I'm going to go check the rebates.",sale
2026_22,0,0,6,"I'm not asking for Ã¢â‚¬â€ it's the end of the world. I'm not asking for $20 grand off. It's reasonable. $2,500 off is still above invoice.",no sale
2026_22,1,6,8,You're still making money on the car.,no sale
2026_22,0,8,14,"Now, this car has a Guadalajara Stone wrap on it that's matte with a white roof. Probably the ugliest car I've ever seen in my life.",no sale
2026_22,1,14,19,That's why nobody's bought it. That's why it sat here forever. That's a deal car.,no sale
2026_22,0,19,24,"Now, you can take this cargo wrap in another color and make it look all nice, but that's a deal car.",no sale
2026_22,1,24,32,"I'm looking at your website. It says you have $15 grand of market. But the thing is, you're not overpaying for the '26. You're not overpaying at all. But I'm willing to buy the car.",no sale
2026_22,0,32,36,"Don't you want to sell the old inventory? Now Ã¢â‚¬â€ I'm trying to buy the old inventory now, right?",no sale
2026_22,1,36,48,"So let me grab my list. I'm walking around in the garage looking at cars. Here's one Ã¢â‚¬â€ you know, you do even better though if you sold the car.",no sale
2026_22,0,48,50,"I know, right? That's the whole goal. Hold on. Hey, Lemon Ã¢â‚¬â€ do you have an inventory sheet? His name is Lemon?",no sale
2026_22,1,50,54,That's not a good car salesman name.,no sale
2026_22,0,54,58,"Why not take this $2,600 Ã¢â‚¬â€ exactly what you're looking for? Do you not believe me? $300 off? Come on. $300 off? Man, I'm getting $2,500 off.",no sale
2026_22,1,58,68,"Look. $2,500 off without any add-ons Ã¢â‚¬â€ and you know what? Now we're talking. It's $1,300 off with add-ons. I can't go another $1,200 bucks. I really can't. Still make money on that deal plus finance. We're not making money on the deal.",no sale
